player_id,gameweek,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,rolling_pts_3,rolling_mins_3,opponent_team,was_home
5,23,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20,False
5,24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,True
5,25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,False
5,26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,19,True
5,27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16,False
5,28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,False
5,29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,True
5,30,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,True
5,31,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,False
5,32,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,True
5,33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,False
5,33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,True
5,35,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,True
5,36,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,False
5,37,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,True
6,1,1,21,0,0,0,0,0,2,0.0,0.8,8.0,0.8,0.0,0.0,20,True
6,2,6,78,0,0,1,0,0,24,3.4,4.7,2.0,1.0,0.0,0.0,2,False
6,3,1,79,0,0,0,1,0,3,12.8,10.6,4.0,2.7,2.6666666666666665,59.333333333333336,5,True
6,4,5,90,0,0,1,0,0,20,13.4,1.1,7.0,2.2,4.0,82.33333333333333,18,False
6,5,2,90,0,0,0,1,0,3,12.0,0.0,0.0,1.2,2.6666666666666665,86.33333333333333,13,False
6,6,4,90,0,1,0,2,0,25,45.6,82.8,11.0,13.9,3.6666666666666665,90.0,11,True
6,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,60.0,17,True
6,8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.3333333333333333,30.0,3,False
6,9,2,75,0,0,0,1,0,4,14.8,11.6,2.0,2.8,0.6666666666666666,25.0,12,True
6,10,1,70,0,0,0,1,0,5,3.4,14.0,7.0,2.4,1.0,48.333333333333336,15,False
6,11,2,90,0,0,0,1,0,3,12.0,1.5,1.0,1.5,1.6666666666666667,78.33333333333333,6,False
6,12,6,87,0,0,1,0,0,25,4.4,22.8,10.0,3.7,3.0,82.33333333333333,16,True
6,13,1,90,0,0,0,2,0,5,10.6,1.8,44.0,5.6,3.0,89.0,19,False
6,14,14,90,1,0,1,0,2,39,36.4,2.9,39.0,7.8,7.0,89.0,14,True
6,15,2,90,0,0,0,1,0,9,9.2,14.2,4.0,2.7,5.666666666666667,90.0,9,False
6,16,6,90,0,0,1,0,0,20,11.0,6.4,14.0,3.1,7.333333333333333,90.0,8,True
6,17,1,85,0,0,0,1,0,6,7.0,2.7,4.0,1.4,3.0,88.33333333333333,7,False
6,18,9,90,0,0,1,0,3,34,22.0,7.5,9.0,3.9,5.333333333333333,88.33333333333333,10,True
6,19,1,90,0,0,0,1,0,8,18.0,22.9,4.0,4.5,3.6666666666666665,88.33333333333333,4,False
6,20,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.3333333333333335,60.0,5,False
6,21,2,90,0,0,0,1,0,10,10.2,3.7,2.0,1.6,1.0,60.0,18,True
6,22,1,90,0,0,0,2,0,8,10.6,2.8,0.0,1.3,1.0,60.0,2,True
6,23,5,90,0,0,1,0,0,21,13.4,5.3,0.0,1.9,2.6666666666666665,90.0,20,False
6,24,1,90,0,0,0,1,0,0,6.0,1.8,15.0,2.3,2.3333333333333335,90.0,13,True
6,25,6,90,0,0,1,0,0,25,18.0,7.6,0.0,2.6,4.0,90.0,11,False
6,26,2,90,0,0,0,1,0,12,15.0,17.8,8.0,4.1,3.0,90.0,19,True
6,27,6,84,0,0,1,0,0,26,14.8,1.8,12.0,2.9,4.666666666666667,88.0,16,False
6,28,5,90,0,1,0,1,0,18,15.2,18.9,12.0,4.6,4.333333333333333,88.0,14,False
6,29,9,90,0,0,1,0,3,27,12.0,2.3,8.0,2.2,6.666666666666667,88.0,6,True
6,30,7,76,0,0,1,0,1,25,9.6,9.5,17.0,3.6,7.0,85.33333333333333,9,True
6,31,1,29,0,0,0,0,0,4,7.0,1.1,10.0,1.8,5.666666666666667,65.0,8,False
6,32,1,21,0,0,0,1,0,-1,0.4,0.8,0.0,0.1,3.0,42.0,4,True
6,33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,16.666666666666668,10,False
6,33,4,90,0,1,0,2,0,16,24.8,15.1,0.0,4.0,1.6666666666666667,37.0,7,True
6,35,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.3333333333333333,30.0,3,True
6,36,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.3333333333333333,30.0,12,False
6,37,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,True
7,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20,True
7,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False
7,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,True
7,4,2,90,0,0,1,0,0,0,0.4,1.8,0.0,0.2,0.6666666666666666,30.0,18,False
7,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,30.0,13,False
7,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,30.0,11,True
7,7,2,60,0,0,0,1,0,17,4.0,19.5,1.0,2.5,0.6666666666666666,20.0,17,True
7,8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,20.0,3,False
7,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,20.0,12,True
7,10,0,4,0,0,0,0,0,-1,0.0,0.3,0.0,0.0,0.0,1.3333333333333333,15,False
7,11,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,6,False
7,12,0,45,0,0,0,0,0,3,0.0,13.4,0.0,1.3,0.0,16.333333333333332,16,True
7,13,2,90,0,0,0,2,0,15,12.2,3.6,2.0,1.8,0.6666666666666666,45.0,19,False
7,14,1,1,0,0,0,0,0,3,0.2,0.3,0.0,0.1,1.0,45.333333333333336,14,True
7,15,2,73,0,0,0,1,0,17,10.4,6.7,0.0,1.7,1.6666666666666667,54.666666666666664,9,False
7,16,1,28,0,0,0,0,0,9,3.6,4.5,0.0,0.8,1.3333333333333333,34.0,8,True
7,17,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,33.666666666666664,7,False
7,18,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,9.333333333333334,10,True
7,19,1,2,0,0,0,0,0,3,0.6,0.0,0.0,0.1,0.3333333333333333,0.6666666666666666,4,False
7,20,2,63,0,0,0,1,0,16,4.4,14.6,0.0,1.9,1.0,21.666666666666668,5,False
7,21,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,21.666666666666668,18,True
7,22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,21.0,2,True
7,23,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20,False
7,24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,True
7,25,0,15,0,0,0,0,0,-1,0.6,0.3,0.0,0.1,0.0,5.0,11,False
7,26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,19,True
7,27,3,69,0,0,1,0,0,7,1.0,4.8,2.0,0.8,1.0,28.0,16,False
7,28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,23.0,14,False
7,29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,23.0,6,True
7,30,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,True
7,31,1,70,0,0,0,1,0,10,3.8,6.4,2.0,1.2,0.3333333333333333,23.333333333333332,8,False
7,32,2,90,0,0,0,1,0,11,3.4,12.6,1.0,1.7,1.0,53.333333333333336,4,True
7,33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,53.333333333333336,10,False
7,33,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,30.0,7,True
7,35,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,True
7,36,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,False
7,37,1,1,0,0,0,0,0,3,0.2,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,15,True
8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20,True
8,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,False
8,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,True
8,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,18,False
8,5,1,16,0,0,0,1,0,-1,5.2,0.0,0.0,0.5,0.3333333333333333,5.333333333333333,13,False
8,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,5.333333333333333,11,True
8,7,1,1,0,0,0,0,0,3,2.4,0.3,0.0,0.3,0.6666666666666666,5.666666666666667,17,True
8,8,0,43,0,0,0,2,0,-4,3.0,0.2,0.0,0.3,0.3333333333333333,14.666666666666666,3,False
8,9,1,36,0,0,0,1,0,-1,5.6,0.5,0.0,0.6,0.6666666666666666,26.666666666666668,12,True
